Study Class,Treatment Focus (Study level),Clinical Setting,Study Design,Subscale/Symptom Cluster Data,Subgroup Analysis,Allowed PTSD Psychotherapy Co-Intervention,Allowed Other Psychotherapy Co-Intervention,Allowed Psychotropic Med Co-Intervention,Diagnosis Assessment Type,Diagnostic Measure,Depression Outcome Assessed,Anxiety Outcome Assessed,Sleep Outcome Assessed,Anger Outcome Assessed,Functioning Outcome Assessed,Substance Use Outcome Assessed,Quality of Life Outcome Assessed,Suicide or Self-Harm Related Outcomes,Serious Harms Assessed,Risk of Bias Rating,Patients with Suicidality Excluded,Suicide and Self-Directed Violence Related Inclusion and Exclusion Criteria,Psychotic Disorder and Symptom Related Inclusion and Exclusion Criteria,Trauma Type,Trauma Detail,PTSD Severity
0.2222222222222222,1.0,0.25806451612903225,0.0,0.25,1.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0711743772241993,0.9228187919463087,0.2,0.16728624535315986,0.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,1.0,0.0,0.5714285714285714,0.8571428571428571,1.0,0.8852459016393442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.09608540925266904,0.06040268456375839,0.2,0.17100371747211895,1.0
1.0,1.0,0.03225806451612903,0.0,0.25,0.0,0.0,0.0,0.8571428571428571,0.0,0.3114754098360656,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.4555160142348754,0.47651006711409394,0.2,0.36059479553903345,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,1.0,0.36065573770491804,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,1.0,0.4306049822064057,0.20469798657718122,0.9,0.6505576208178439,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,0.5765124555160143,0.9060402684563759,0.2,0.6505576208178439,0.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.7437722419928826,0.9295302013422819,0.7,0.6505576208178439,0.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.8825503355704698,0.4,0.6505576208178439,0.0
0.8888888888888888,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,0.9323843416370107,0.43288590604026844,0.5,0.6505576208178439,0.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.15302491103202848,0.06375838926174497,0.2,0.275092936802974,1.0
0.0,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.8360655737704918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,0.9323843416370107,0.802013422818792,0.2,0.966542750929368,1.0
0.2222222222222222,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.8524590163934426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.5,1.0,0.8825622775800712,0.8959731543624161,0.2,0.26394052044609667,1.0
0.2222222222222222,1.0,0.25806451612903225,0.0,0.25,0.0,0.4,0.5714285714285714,0.8571428571428571,0.0,0.04918032786885246,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,0.6903914590747331,0.8187919463087249,0.2,0.654275092936803,1.0
0.2222222222222222,1.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.5,0.4098360655737705,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.5,1.0,0.9323843416370107,0.8825503355704698,0.0,0.6505576208178439,0.5
0.3333333333333333,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.03278688524590164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,0.9323843416370107,0.35570469798657717,0.2,0.6505576208178439,0.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.08196721311475409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.5907473309608541,0.8825503355704698,0.2,0.6505576208178439,1.0
0.2222222222222222,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.0,0.0,0.03278688524590164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,0.6654804270462633,0.8825503355704698,0.2,0.9256505576208178,0.0
0.0,0.0,0.25806451612903225,0.0,0.0,1.0,0.0,0.5714285714285714,0.8571428571428571,0.5,0.4098360655737705,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.5,1.0,0.7259786476868327,0.7214765100671141,0.2,0.14869888475836432,0.5
0.1111111111111111,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.6512455516014235,0.8825503355704698,0.2,0.49070631970260226,0.0
0.0,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,1.0,0.4626334519572954,0.8322147651006712,0.2,0.17472118959107807,0.0
0.0,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8688524590163934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.7686832740213523,0.8825503355704698,0.4,0.6505576208178439,1.0
0.4444444444444444,1.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,0.2277580071174377,0.19463087248322147,0.2,0.6654275092936803,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,1.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.819672131147541,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.11409395973154363,0.2,0.1821561338289963,1.0
0.2222222222222222,1.0,0.25806451612903225,1.0,0.5,0.0,0.0,0.5714285714285714,0.8571428571428571,1.0,0.45901639344262296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.8825503355704698,0.2,0.44609665427509293,0.0
0.2222222222222222,1.0,0.25806451612903225,0.0,0.75,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.7900355871886121,0.7181208053691275,0.2,0.6171003717472119,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.5,0.4098360655737705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.5373665480427047,0.4597315436241611,0.2,0.2862453531598513,1.0
0.8888888888888888,1.0,0.25806451612903225,0.6666666666666666,0.25,0.0,0.0,0.5714285714285714,0.0,0.5,0.4098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.8825503355704698,0.2,0.3159851301115242,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.5,0.4098360655737705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.6797153024911032,0.8087248322147651,0.2,0.9033457249070632,1.0
0.7777777777777778,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.5,1.0,0.9323843416370107,0.8825503355704698,0.2,0.6505576208178439,0.0
0.4444444444444444,0.0,0.25806451612903225,0.0,0.5,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,1.0,0.8398576512455516,0.8624161073825504,0.2,0.6691449814126395,0.0
0.4444444444444444,1.0,0.3225806451612903,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.9344262295081968,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.1601423487544484,0.18791946308724833,0.2,0.35315985130111527,1.0
0.6666666666666666,1.0,0.25806451612903225,0.0,0.0,0.0,0.4,0.5714285714285714,0.8571428571428571,1.0,0.8852459016393442,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.5,1.0,0.06761565836298933,0.8825503355704698,0.2,0.6505576208178439,0.5
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,1.0,0.4,0.5714285714285714,0.8571428571428571,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.8113879003558719,0.9697986577181208,0.2,0.6505576208178439,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.819672131147541,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.1103202846975089,0.8825503355704698,0.2,0.4944237918215613,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.5,0.4098360655737705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.44483985765124556,0.8825503355704698,0.1,0.6505576208178439,1.0
0.4444444444444444,1.0,0.2903225806451613,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,1.0,0.3442622950819672,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.7117437722419929,0.5838926174496645,0.2,0.6505576208178439,1.0
0.1111111111111111,1.0,0.25806451612903225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04918032786885246,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.5,1.0,0.0711743772241993,0.4395973154362416,0.2,0.9776951672862454,0.5
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.7793594306049823,0.6208053691275168,0.4,0.6505576208178439,0.0
0.2222222222222222,1.0,0.25806451612903225,0.0,0.25,1.0,0.0,0.5714285714285714,0.0,0.0,0.03278688524590164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.3594306049822064,0.7986577181208053,0.2,0.15613382899628253,0.0
0.2222222222222222,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.9395017793594306,0.5738255033557047,0.2,0.5762081784386617,1.0
0.7777777777777778,1.0,0.25806451612903225,0.0,0.0,0.0,0.4,0.5714285714285714,0.8571428571428571,1.0,0.8852459016393442,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.8825503355704698,0.2,0.6505576208178439,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.8932384341637011,0.9395973154362416,0.2,0.6505576208178439,0.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.04918032786885246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.08185053380782918,0.6342281879194631,0.0,0.6505576208178439,1.0
0.4444444444444444,1.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.819672131147541,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5,1.0,0.9323843416370107,0.11409395973154363,0.1,0.6505576208178439,0.5
0.1111111111111111,1.0,0.8064516129032258,0.0,0.25,0.0,0.4,0.5714285714285714,0.8571428571428571,1.0,0.8852459016393442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0711743772241993,0.07046979865771812,0.0,0.6505576208178439,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.0,0.8571428571428571,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.23487544483985764,0.36577181208053694,0.2,0.05947955390334572,0.0
0.8888888888888888,1.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.35587188612099646,0.8825503355704698,0.2,0.026022304832713755,0.0
1.0,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.5,0.45901639344262296,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.8825503355704698,0.2,0.6505576208178439,0.0
0.7777777777777778,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.8360655737704918,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.7935943060498221,0.8825503355704698,0.2,0.7992565055762082,1.0
0.2222222222222222,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.0,0.0,0.8688524590163934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.7224199288256228,0.7785234899328859,0.2,0.6505576208178439,1.0
1.0,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,1.0,0.7377049180327869,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.8825503355704698,0.2,0.9479553903345725,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,1.0,0.8852459016393442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.3879003558718861,0.8825503355704698,0.2,0.6505576208178439,1.0
0.8888888888888888,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,0.5195729537366548,0.3859060402684564,0.2,0.01858736059479554,0.0
0.4444444444444444,0.0,0.25806451612903225,0.0,0.0,1.0,0.0,0.5714285714285714,0.8571428571428571,0.5,0.4098360655737705,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.5,1.0,0.5266903914590747,0.05704697986577181,0.2,0.46096654275092935,0.5
0.4444444444444444,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.06557377049180328,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.8221476510067114,0.2,0.34944237918215615,0.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.4,0.5714285714285714,0.8571428571428571,0.5,0.4098360655737705,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.013422818791946308,0.2,0.6505576208178439,1.0
0.2222222222222222,1.0,0.9354838709677419,0.0,0.25,1.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.9323843416370107,0.44966442953020136,0.2,0.6505576208178439,0.0
0.2222222222222222,1.0,0.25806451612903225,1.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.5,0.4098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.8825503355704698,0.0,0.6505576208178439,1.0
0.4444444444444444,1.0,,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.8825503355704698,0.2,0.9405204460966543,1.0
0.8888888888888888,1.0,0.9032258064516129,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.21311475409836064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.8825503355704698,0.0,0.6505576208178439,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,1.0,0.0,0.5714285714285714,0.8571428571428571,1.0,0.47540983606557374,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.5622775800711743,0.2684563758389262,0.2,0.275092936802974,0.0
0.0,0.0,0.25806451612903225,0.0,0.25,1.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.04918032786885246,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.5,1.0,0.21352313167259787,0.21140939597315436,0.2,0.8698884758364313,0.5
0.4444444444444444,1.0,0.2903225806451613,0.0,0.25,1.0,0.0,0.0,0.8571428571428571,0.5,0.4098360655737705,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.9466192170818505,0.8389261744966443,0.2,0.41263940520446096,1.0
0.4444444444444444,0.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.27181208053691275,0.2,0.6505576208178439,0.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.5,1.0,0.028469750889679714,0.016778523489932886,1.0,0.8327137546468402,0.0
0.5555555555555556,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.8360655737704918,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,0.9323843416370107,0.8053691275167785,0.2,0.8438661710037175,0.5
0.4444444444444444,0.0,0.4838709677419355,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.08389261744966443,0.2,0.929368029739777,0.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.5,1.0,0.5800711743772242,0.38926174496644295,0.2,0.2788104089219331,0.0
0.2222222222222222,1.0,0.25806451612903225,1.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,0.9323843416370107,0.8825503355704698,0.2,0.4163568773234201,0.0
0.8888888888888888,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.8688524590163934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.8959731543624161,0.2,0.6505576208178439,1.0
0.7777777777777778,1.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,1.0,0.8852459016393442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.39932885906040266,0.2,0.6505576208178439,1.0
0.4444444444444444,0.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.5,0.4098360655737705,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.7214765100671141,0.2,0.8475836431226765,1.0
0.7777777777777778,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.5,0.4098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.8825503355704698,0.2,0.6505576208178439,1.0
0.2222222222222222,1.0,0.25806451612903225,0.0,0.25,1.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.04918032786885246,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.8861209964412812,0.6946308724832215,0.2,0.6319702602230484,1.0
1.0,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,1.0,0.4918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.5335570469798657,0.2,0.6505576208178439,1.0
0.4444444444444444,1.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.3665480427046263,0.2181208053691275,0.2,0.6505576208178439,0.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.4092526690391459,0.15436241610738255,0.8,0.6505576208178439,0.0
1.0,1.0,0.3225806451612903,0.0,0.25,0.0,0.4,0.5714285714285714,0.8571428571428571,1.0,0.8852459016393442,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.1601423487544484,0.40939597315436244,0.2,0.26765799256505574,1.0
0.1111111111111111,1.0,0.25806451612903225,0.0,0.0,0.0,0.4,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.5838926174496645,0.0,0.6505576208178439,0.0
0.2222222222222222,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.6868327402135231,0.8825503355704698,0.2,0.6728624535315985,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.5,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.49466192170818507,0.40939597315436244,0.0,0.6505576208178439,0.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.4098360655737705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.9429530201342282,0.7,0.6505576208178439,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.2277580071174377,0.28859060402684567,0.2,0.3754646840148699,0.0
0.8888888888888888,1.0,0.25806451612903225,1.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.8688524590163934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.9323843416370107,0.7684563758389261,0.2,0.9182156133828996,1.0
1.0,1.0,0.1935483870967742,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.9323843416370107,0.7651006711409396,0.2,0.6505576208178439,0.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.819672131147541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.5,1.0,0.24199288256227758,0.07046979865771812,0.2,0.6022304832713755,0.5
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.03278688524590164,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.5,1.0,0.8078291814946619,0.6711409395973155,0.2,0.6505576208178439,0.0
0.3333333333333333,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.39344262295081966,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,0.99644128113879,0.7046979865771812,0.2,0.35687732342007433,0.5
0.7777777777777778,1.0,0.25806451612903225,0.0,0.0,0.0,0.4,0.5714285714285714,0.8571428571428571,1.0,0.8852459016393442,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.8825503355704698,0.2,0.9219330855018587,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.09836065573770492,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.5,1.0,0.4697508896797153,0.28859060402684567,0.2,0.8587360594795539,0.5
0.5555555555555556,1.0,0.25806451612903225,0.0,0.25,0.0,0.0,0.5714285714285714,0.8571428571428571,1.0,0.7377049180327869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.5836298932384342,0.8825503355704698,0.2,0.6505576208178439,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.9323843416370107,0.6577181208053692,0.2,0.6505576208178439,1.0
1.0,0.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.5,0.4098360655737705,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.3487544483985765,0.8825503355704698,0.2,0.6505576208178439,1.0
0.4444444444444444,1.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.03278688524590164,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.6832740213523132,0.6711409395973155,0.2,0.4349442379182156,0.0
0.4444444444444444,0.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.5,0.4098360655737705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.5,1.0,0.16725978647686832,0.5469798657718121,0.2,0.6505576208178439,1.0
0.1111111111111111,1.0,0.25806451612903225,0.0,0.25,1.0,0.0,0.0,0.8571428571428571,0.0,0.8688524590163934,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.9323843416370107,0.020134228187919462,0.2,0.8587360594795539,1.0
